"Always equal to ACS Summary File identification"	"State Postal Abbreviation"	"Summary Level"	"Geographic Component"	"US"	"Census Region"	"Census Division"	"State (FIPS Code)"	"County of current residence"	"County Subdivision (FIPS)"	"Place (FIPS Code)"	"Census Tract"	"Block Group"	"Consolidated City"	"American Indian Area/Alaska Native Area/ Hawaiian Home Land (Census)"	"American Indian Area/Alaska Native Area/ Hawaiian Home Land (FIPS)"	"American Indian Trust Land/Hawaiian Home Land Indicator"	"American Indian Tribal Subdivision (FIPS)"	"Alaska Native Regional Corporation (FIPS)"	"Metropolitan and Micropolitan Statistical Area"	"Combined Statistical Area"	"Metropolitan Statistical Area-Metropolitan Division"	"Metropolitan Area Central City"	"Metropolitan/Micropolitan Indicator Flag"	"New England City and Town Area"	"New England City and Town Combined Statistical Area"	"New England City and Town Area Division"	"Urban Area"	"Current Congressional District ***"	"State Legislative District Upper"	"State Legislative District Lower"	"5-digit ZIP Code Tabulation Area"	"Subminor Civil Division (FIPS)"	"State-School District (Elementary)"	"State-School District (Secondary)"	"State-School District (Unified)"	"Urban/Rural"	"Principal City Indicator"	"Public Use Microdata Area – 5% File"	"Geographic Identifier"	"Area Name"	"Tribal Tract"	"Tribal Block Group"	"Qualifying Name"	"FIPS"	"Area (Land)"	"Area (Water)"	"Place (State FIPS + Place FIPS)"	"ZIP Code Tabulation Area (3-digit)"	"Total Population"	"Population Density (Per Sq. Mile)"	"Area (Land)"
Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_PUMA5	Geo_GEOID	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_QName	Geo_FIPS	Geo_AREALAND	Geo_AREAWATR	Geo_PLACESE	Geo_ZCTA3	SE_A00002_001	SE_A00002_002	SE_A00002_003
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"212420"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2124.20"	""	""	"Census Tract 2124.20, Los Angeles County, California"	"06037212420"	"143454"	"0"	""	""	2616	47230.53	0.0553879014111262
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"212501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2125.01"	""	""	"Census Tract 2125.01, Los Angeles County, California"	"06037212501"	"79596"	"0"	""	""	1898	61759.35	0.0307321887205655
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"212502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2125.02"	""	""	"Census Tract 2125.02, Los Angeles County, California"	"06037212502"	"285085"	"0"	""	""	2997	27227.65	0.110071938557244
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"212610"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2126.10"	""	""	"Census Tract 2126.10, Los Angeles County, California"	"06037212610"	"357157"	"0"	""	""	4218	30587.58	0.137899094513179
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"212620"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2126.20"	""	""	"Census Tract 2126.20, Los Angeles County, California"	"06037212620"	"288619"	"0"	""	""	3799	34091.19	0.111436423643662
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"212701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2127.01"	""	""	"Census Tract 2127.01, Los Angeles County, California"	"06037212701"	"469617"	"0"	""	""	2277	12557.9	0.181320145112641
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"212702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2127.02"	""	""	"Census Tract 2127.02, Los Angeles County, California"	"06037212702"	"880616"	"0"	""	""	3360	9882.128	0.340007752931674
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"212800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2128"	""	""	"Census Tract 2128, Los Angeles County, California"	"06037212800"	"781275"	"0"	""	""	3176	10528.69	0.301651976765916
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"212900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2129"	""	""	"Census Tract 2129, Los Angeles County, California"	"06037212900"	"373620"	"0"	""	""	3842	26633.3	0.144255494620052
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"213100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2131"	""	""	"Census Tract 2131, Los Angeles County, California"	"06037213100"	"537044"	"0"	""	""	2860	13792.85	0.207353856465744
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"213201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2132.01"	""	""	"Census Tract 2132.01, Los Angeles County, California"	"06037213201"	"334942"	"0"	""	""	4162	32183.27	0.129321834695759
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"213202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2132.02"	""	""	"Census Tract 2132.02, Los Angeles County, California"	"06037213202"	"337924"	"0"	""	""	3899	29883.53	0.130473191381582
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"213310"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2133.10"	""	""	"Census Tract 2133.10, Los Angeles County, California"	"06037213310"	"312089"	"0"	""	""	2578	21394.5	0.120498241690695
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"213320"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2133.20"	""	""	"Census Tract 2133.20, Los Angeles County, California"	"06037213320"	"311438"	"0"	""	""	2569	21364.38	0.120246889174776
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"213401"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2134.01"	""	""	"Census Tract 2134.01, Los Angeles County, California"	"06037213401"	"196100"	"0"	""	""	4818	63633.67	0.0757146365156904
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"213402"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2134.02"	""	""	"Census Tract 2134.02, Los Angeles County, California"	"06037213402"	"391846"	"0"	""	""	4697	31045.8	0.151292592861434
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2140"	""	""	"Census Tract 2140, Los Angeles County, California"	"06037214000"	"1011538"	"0"	""	""	3692	9453.165	0.390557021885816
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2141"	""	""	"Census Tract 2141, Los Angeles County, California"	"06037214100"	"1108280"	"0"	""	""	3569	8340.552	0.427909318498773
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2144"	""	""	"Census Tract 2144, Los Angeles County, California"	"06037214400"	"344250"	"0"	""	""	2905	21855.96	0.132915673740573
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2145.01"	""	""	"Census Tract 2145.01, Los Angeles County, California"	"06037214501"	"752344"	"0"	""	""	3679	12665.17	0.290481654741257
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214503"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2145.03"	""	""	"Census Tract 2145.03, Los Angeles County, California"	"06037214503"	"232314"	"0"	""	""	3302	36812.85	0.0896969406808062
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214504"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2145.04"	""	""	"Census Tract 2145.04, Los Angeles County, California"	"06037214504"	"133811"	"0"	""	""	3532	68363.87	0.0516647181376902
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214505"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2145.05"	""	""	"Census Tract 2145.05, Los Angeles County, California"	"06037214505"	"124378"	"0"	""	""	1469	30589.75	0.0480226163210023
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2146"	""	""	"Census Tract 2146, Los Angeles County, California"	"06037214600"	"581187"	"0"	""	""	2247	10013.48	0.224397564776362
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2147"	""	""	"Census Tract 2147, Los Angeles County, California"	"06037214700"	"593341"	"0"	""	""	2320	10127.01	0.2290902506112
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2148"	""	""	"Census Tract 2148, Los Angeles County, California"	"06037214800"	"577069"	"0"	""	""	2835	12723.98	0.22280759601975
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214902"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2149.02"	""	""	"Census Tract 2149.02, Los Angeles County, California"	"06037214902"	"507191"	"0"	""	""	2444	12480.37	0.195827548235745
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214903"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2149.03"	""	""	"Census Tract 2149.03, Los Angeles County, California"	"06037214903"	"136477"	"0"	""	""	1507	28599.04	0.0526940665362156
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"214904"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2149.04"	""	""	"Census Tract 2149.04, Los Angeles County, California"	"06037214904"	"176200"	"0"	""	""	1390	20431.8	0.0680312032333741
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"215101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2151.01"	""	""	"Census Tract 2151.01, Los Angeles County, California"	"06037215101"	"351656"	"3300"	""	""	2812	20710.71	0.135775146448555
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"215102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2151.02"	""	""	"Census Tract 2151.02, Los Angeles County, California"	"06037215102"	"257742"	"0"	""	""	2952	29663.95	0.0995147467864716
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"216100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2161"	""	""	"Census Tract 2161, Los Angeles County, California"	"06037216100"	"675030"	"0"	""	""	2156	8272.246	0.260630551184021
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"216201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2162.01"	""	""	"Census Tract 2162.01, Los Angeles County, California"	"06037216201"	"461879"	"0"	""	""	2510	14074.83	0.178332486482563
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"216202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2162.02"	""	""	"Census Tract 2162.02, Los Angeles County, California"	"06037216202"	"502543"	"0"	""	""	2472	12740.1	0.194032945326388
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"216301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2163.01"	""	""	"Census Tract 2163.01, Los Angeles County, California"	"06037216301"	"563878"	"0"	""	""	1439	6609.573	0.217714522229447
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"216302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2163.02"	""	""	"Census Tract 2163.02, Los Angeles County, California"	"06037216302"	"708984"	"0"	""	""	3214	11741.06	0.273740264433658
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"216401"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2164.01"	""	""	"Census Tract 2164.01, Los Angeles County, California"	"06037216401"	"411515"	"0"	""	""	3295	20738.03	0.158886836541328
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"216402"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2164.02"	""	""	"Census Tract 2164.02, Los Angeles County, California"	"06037216402"	"229443"	"0"	""	""	2404	27136.72	0.0885884413364077
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"216700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2167"	""	""	"Census Tract 2167, Los Angeles County, California"	"06037216700"	"777948"	"0"	""	""	3440	11452.64	0.300367414829721
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"216800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2168"	""	""	"Census Tract 2168, Los Angeles County, California"	"06037216800"	"739832"	"0"	""	""	3324	11636.59	0.285650744327773
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"216901"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2169.01"	""	""	"Census Tract 2169.01, Los Angeles County, California"	"06037216901"	"703173"	"0"	""	""	2687	9896.992	0.271496624694786
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"216902"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2169.02"	""	""	"Census Tract 2169.02, Los Angeles County, California"	"06037216902"	"391386"	"0"	""	""	2227	14737.12	0.151114985860938
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"217001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2170.01"	""	""	"Census Tract 2170.01, Los Angeles County, California"	"06037217001"	"548535"	"0"	""	""	2647	12498.2	0.211790556558563
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"217002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2170.02"	""	""	"Census Tract 2170.02, Los Angeles County, California"	"06037217002"	"771339"	"0"	""	""	4859	16315.46	0.297815665555207
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"217101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2171.01"	""	""	"Census Tract 2171.01, Los Angeles County, California"	"06037217101"	"395918"	"0"	""	""	2518	16472.07	0.152864800917997
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"217102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2171.02"	""	""	"Census Tract 2171.02, Los Angeles County, California"	"06037217102"	"501915"	"0"	""	""	2667	13762.29	0.193790473160493
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"217200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2172"	""	""	"Census Tract 2172, Los Angeles County, California"	"06037217200"	"919065"	"0"	""	""	3839	10818.56	0.354852995457894
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"218110"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2181.10"	""	""	"Census Tract 2181.10, Los Angeles County, California"	"06037218110"	"598606"	"0"	""	""	3521	15234.31	0.231123078562526
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"218120"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2181.20"	""	""	"Census Tract 2181.20, Los Angeles County, California"	"06037218120"	"445213"	"0"	""	""	3684	21431.35	0.171897707634167
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"218210"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2182.10"	""	""	"Census Tract 2182.10, Los Angeles County, California"	"06037218210"	"388481"	"0"	""	""	4090	27267.87	0.14999335904259
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"218220"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2182.20"	""	""	"Census Tract 2182.20, Los Angeles County, California"	"06037218220"	"672776"	"0"	""	""	3858	14852.16	0.259760276881592
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"218300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2183"	""	""	"Census Tract 2183, Los Angeles County, California"	"06037218300"	"891391"	"9418"	""	""	4933	14333.12	0.344168003867199
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"218400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2184"	""	""	"Census Tract 2184, Los Angeles County, California"	"06037218400"	"656666"	"0"	""	""	4079	16088.18	0.25354017084249
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"218500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2185"	""	""	"Census Tract 2185, Los Angeles County, California"	"06037218500"	"523255"	"0"	""	""	2784	13780.14	0.202029893574796
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"218600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2186"	""	""	"Census Tract 2186, Los Angeles County, California"	"06037218600"	"430627"	"0"	""	""	3102	18656.85	0.166266021309751
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"218701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2187.01"	""	""	"Census Tract 2187.01, Los Angeles County, California"	"06037218701"	"549903"	"0"	""	""	2079	9791.882	0.212318744333951
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"218702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2187.02"	""	""	"Census Tract 2187.02, Los Angeles County, California"	"06037218702"	"359671"	"0"	""	""	2627	18917.01	0.138869755381106
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"218800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2188"	""	""	"Census Tract 2188, Los Angeles County, California"	"06037218800"	"411643"	"0"	""	""	2664	16761.44	0.158936257619726
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"218900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2189"	""	""	"Census Tract 2189, Los Angeles County, California"	"06037218900"	"703403"	"0"	""	""	5229	19253.61	0.271585428195034
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"219010"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2190.10"	""	""	"Census Tract 2190.10, Los Angeles County, California"	"06037219010"	"440857"	"0"	""	""	3023	17759.8	0.170215846559907
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"219020"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2190.20"	""	""	"Census Tract 2190.20, Los Angeles County, California"	"06037219020"	"726495"	"0"	""	""	4625	16488.34	0.280501299619921
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"219300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2193"	""	""	"Census Tract 2193, Los Angeles County, California"	"06037219300"	"651811"	"0"	""	""	3664	14559	0.25166564478291
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"219500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2195"	""	""	"Census Tract 2195, Los Angeles County, California"	"06037219500"	"557587"	"0"	""	""	2053	9536.172	0.21528555344658
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"219700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2197"	""	""	"Census Tract 2197, Los Angeles County, California"	"06037219700"	"1092488"	"0"	""	""	4479	10618.47	0.421811992951319
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"219800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2198"	""	""	"Census Tract 2198, Los Angeles County, California"	"06037219800"	"446134"	"0"	""	""	3048	17694.87	0.172253307737333
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"219901"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2199.01"	""	""	"Census Tract 2199.01, Los Angeles County, California"	"06037219901"	"524891"	"0"	""	""	4944	24395.35	0.202661556733081
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"219902"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2199.02"	""	""	"Census Tract 2199.02, Los Angeles County, California"	"06037219902"	"798150"	"2669"	""	""	3514	11402.89	0.308167450968885
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"220000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2200"	""	""	"Census Tract 2200, Los Angeles County, California"	"06037220000"	"971788"	"0"	""	""	4460	11886.69	0.375209460429932
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"220100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2201"	""	""	"Census Tract 2201, Los Angeles County, California"	"06037220100"	"979773"	"1590"	""	""	2583	6828.05	0.378292486297234
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"221110"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2211.10"	""	""	"Census Tract 2211.10, Los Angeles County, California"	"06037221110"	"234230"	"0"	""	""	3161	34952.62	0.0904367124480886
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"221120"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2211.20"	""	""	"Census Tract 2211.20, Los Angeles County, California"	"06037221120"	"317503"	"0"	""	""	2922	23835.82	0.122588598866095
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"221210"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2212.10"	""	""	"Census Tract 2212.10, Los Angeles County, California"	"06037221210"	"358791"	"0"	""	""	3095	22341.73	0.138529985467114
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"221220"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 2212.20"	""	""	"Census Tract 2212.20, Los Angeles County, California"	"06037221220"	"659399"	"0"	""	""	2979	11700.92	0.25459538808674
